"SR_NUM_1","SR_NUM_2","SITE_NAME_COMPARISON_SCORE","STATE_COMPARISON_SCORE","CITY_COMPARISON_SCORE","POSTAL_CODE_COMPARISON_SCORE","CONCAT_ADDRESS_COMPARISON_SCORE","NUM_OF_MATCHES_FOUND"
263,111,1,0,0,0,3,4
353,111,1,0,0,0,3,4
594,111,1,0,0,0,3,4
872,111,1,0,0,0,3,4
113,112,0,1,1,1,3,6
920,112,0,1,1,1,3,6
921,112,0,1,1,1,3,6
920,113,0,1,1,1,3,6
225,114,0,1,1,1,3,6
418,114,0,1,1,1,3,6
419,114,0,1,1,0,3,5
922,114,0,1,1,1,3,6
926,117,0,1,1,0,3,5
780,118,0,0,0,1,3,4
931,122,1,1,1,1,0,4
440,123,0,1,1,1,3,6
930,123,0,1,1,1,3,6
931,123,0,1,1,0,3,5
137,124,1,0,0,0,3,4
204,124,1,0,0,0,3,4
217,124,1,0,0,0,3,4
220,124,1,0,0,0,3,4
263,124,1,0,0,0,3,4
353,124,1,0,0,0,3,4
594,124,1,0,0,0,3,4
872,124,1,0,0,0,3,4
229,125,1,1,1,1,0,4
233,132,0,1,1,1,3,6
558,132,0,1,1,1,3,6
936,132,0,1,1,1,3,6
779,133,0,0,0,1,3,4
909,133,0,1,1,0,3,5
280,135,1,1,1,1,0,4
204,137,1,0,0,0,3,4
217,137,1,0,0,0,3,4
220,137,1,0,0,0,3,4
263,137,1,0,0,0,3,4
353,137,1,0,0,0,3,4
594,137,1,0,0,0,3,4
872,137,1,0,0,0,3,4
191,138,1,1,1,1,3,7
256,138,1,1,1,1,3,7
258,138,1,1,1,1,3,7
570,138,1,1,1,1,3,7
896,138,1,1,1,1,3,7
941,138,1,1,1,1,3,7
960,138,1,1,1,1,3,7
188,140,0,1,1,1,3,6
153,141,1,1,1,1,3,7
318,141,1,1,1,1,3,7
237,142,0,1,1,1,3,6
320,142,0,1,1,1,3,6
975,142,0,1,1,1,3,6
247,146,0,1,1,1,3,6
323,146,0,1,1,0,3,5
325,146,0,1,1,1,3,6
326,146,0,1,1,1,3,6
158,148,0,1,1,1,3,6
241,148,0,1,1,1,3,6
893,150,1,1,1,1,0,4
297,151,1,1,1,1,3,7
893,151,0,1,1,1,3,6
318,153,1,1,1,1,3,7
234,154,1,1,1,1,3,7
235,154,1,1,1,1,3,7
277,154,1,1,1,1,3,7
278,154,1,1,1,1,3,7
316,154,1,1,1,1,3,7
317,154,1,1,1,1,3,7
319,154,1,1,1,1,3,7
170,155,1,1,1,1,3,7
239,155,0,1,1,1,3,6
243,155,0,1,1,1,3,6
267,155,1,1,1,1,3,7
279,155,0,1,1,1,3,6
246,157,1,1,1,1,0,4
241,158,1,1,1,1,3,7
815,160,1,1,1,1,0,4
846,160,0,1,1,1,3,6
847,160,1,1,1,1,3,7
864,160,0,1,1,1,3,6
994,160,1,1,1,1,3,7
995,160,1,1,1,1,3,7
285,161,1,1,1,1,0,4
816,161,1,1,1,1,0,4
848,161,1,1,1,1,0,4
292,163,1,1,1,1,0,4
223,165,0,1,1,1,3,6
821,165,0,1,1,1,3,6
538,166,1,1,1,1,0,4
239,170,0,1,1,1,3,6
243,170,0,1,1,1,3,6
267,170,1,1,1,1,3,7
279,170,0,1,1,1,3,6
543,172,0,1,1,1,3,6
544,172,0,1,1,1,3,6
302,177,1,0,1,1,3,6
304,178,0,1,1,1,3,6
912,178,0,1,1,1,3,6
891,179,0,1,1,1,3,6
841,180,1,1,1,1,0,4
184,183,0,1,1,0,3,5
308,183,0,1,0,0,3,4
546,183,0,1,1,0,3,5
308,184,0,1,0,0,3,4
546,184,0,1,1,0,3,5
856,184,1,0,0,0,3,4
914,187,0,1,1,1,3,6
255,189,1,1,1,1,3,7
561,189,1,1,1,1,3,7
566,189,1,1,1,1,3,7
915,189,1,1,1,1,3,7
919,189,1,1,1,1,3,7
962,189,1,1,1,1,3,7
967,189,1,1,1,1,3,7
256,191,1,1,1,1,3,7
258,191,1,1,1,1,3,7
570,191,1,1,1,1,3,7
896,191,1,1,1,1,3,7
941,191,1,1,1,1,3,7
960,191,1,1,1,1,3,7
203,192,1,1,1,1,3,7
971,193,0,1,1,1,3,6
354,199,0,1,1,1,3,6
396,200,0,1,1,1,3,6
996,201,1,1,1,1,0,4
217,204,1,0,0,0,3,4
220,204,1,0,0,0,3,4
263,204,1,0,0,0,3,4
353,204,1,0,0,0,3,4
594,204,1,0,0,0,3,4
872,204,1,0,0,0,3,4
232,205,1,1,1,1,0,4
449,205,1,1,1,1,0,4
210,208,1,1,1,1,3,7
831,208,0,1,1,1,3,6
403,209,1,1,1,1,3,7
831,210,0,1,1,1,3,6
213,212,0,1,1,1,3,6
833,212,0,1,1,1,3,6
833,213,1,1,1,1,3,7
216,215,0,1,1,1,3,6
407,215,0,1,1,1,3,6
863,215,0,1,1,1,3,6
407,216,1,1,1,1,3,7
863,216,0,1,1,1,3,6
220,217,1,0,0,0,3,4
263,217,1,0,0,0,3,4
353,217,1,0,0,0,3,4
594,217,1,0,0,0,3,4
872,217,1,0,0,0,3,4
263,220,1,0,0,0,3,4
353,220,1,1,1,0,3,6
594,220,1,0,0,0,3,4
872,220,1,0,0,0,3,4
410,221,1,1,1,1,0,4
821,223,0,1,1,1,3,6
822,223,0,1,1,1,3,6
419,225,0,1,1,0,3,5
922,225,0,1,1,1,3,6
441,229,0,1,1,0,3,5
449,232,1,1,1,1,0,4
558,233,0,1,1,1,3,6
936,233,0,1,1,1,3,6
235,234,1,1,1,1,3,7
277,234,1,1,1,1,3,7
278,234,1,1,1,1,3,7
316,234,1,1,1,1,3,7
317,234,1,1,1,1,3,7
319,234,1,1,1,1,3,7
277,235,1,1,1,1,3,7
278,235,1,1,1,1,3,7
316,235,1,1,1,1,3,7
317,235,1,1,1,1,3,7
319,235,1,1,1,1,3,7
320,237,0,1,1,1,3,6
870,237,1,1,1,1,0,4
975,237,1,1,1,1,3,7
243,239,0,1,1,1,3,6
267,239,0,1,1,1,3,6
279,239,0,1,1,1,3,6
250,242,0,1,1,1,3,6
267,243,0,1,1,1,3,6
324,244,1,0,0,0,3,4
246,245,0,1,1,1,3,6
323,247,0,1,1,0,3,5
325,247,0,1,1,1,3,6
326,247,0,1,1,1,3,6
253,252,0,1,1,1,3,6
561,255,1,1,1,1,3,7
566,255,1,1,1,1,3,7
915,255,1,1,1,1,3,7
919,255,1,1,1,1,3,7
962,255,1,1,1,1,3,7
967,255,1,1,1,1,3,7
258,256,1,1,1,1,3,7
570,256,1,1,1,1,3,7
896,256,1,1,1,1,3,7
941,256,1,1,1,1,3,7
960,256,1,1,1,1,3,7
570,258,1,1,1,1,3,7
896,258,1,1,1,1,3,7
941,258,1,1,1,1,3,7
960,258,1,1,1,1,3,7
589,262,0,1,1,1,3,6
353,263,1,0,0,0,3,4
594,263,1,0,0,0,3,4
872,263,1,0,0,0,3,4
593,266,0,1,1,0,3,5
279,267,0,1,1,1,3,6
371,270,1,1,1,1,0,4
361,271,1,1,1,1,0,4
669,271,1,1,1,1,0,4
980,271,1,1,1,1,0,4
275,272,1,1,1,1,3,7
641,272,1,1,1,1,3,7
615,273,0,1,1,1,3,6
641,275,1,1,1,1,3,7
373,276,1,1,1,1,0,4
630,276,1,1,1,1,0,4
278,277,1,1,1,1,3,7
316,277,1,1,1,1,3,7
317,277,1,1,1,1,3,7
319,277,1,1,1,1,3,7
316,278,1,1,1,1,3,7
317,278,1,1,1,1,3,7
319,278,1,1,1,1,3,7
281,280,0,1,1,1,3,6
284,283,0,1,1,0,3,5
829,284,1,1,1,1,0,4
816,285,1,1,1,1,0,4
848,285,1,1,1,1,0,4
548,286,1,1,0,1,3,6
850,286,0,1,1,1,3,6
851,286,1,1,1,1,0,4
889,286,1,1,1,0,3,6
910,286,1,1,1,1,3,7
911,286,0,1,1,1,3,6
853,289,0,1,1,1,3,6
829,290,0,1,1,0,3,5
299,296,0,1,1,1,3,6
866,296,1,1,1,1,3,7
893,297,0,1,1,1,3,6
866,299,0,1,1,1,3,6
549,301,1,1,1,1,3,7
912,304,0,1,1,1,3,6
837,305,1,1,1,1,0,4
891,305,1,1,1,1,0,4
546,308,0,1,0,0,3,4
856,308,0,0,1,0,3,4
312,310,0,1,1,0,3,5
314,313,0,1,1,1,3,6
315,313,0,1,0,0,3,4
315,314,1,1,0,0,3,5
317,316,1,1,1,1,3,7
319,316,1,1,1,1,3,7
319,317,1,1,1,1,3,7
975,320,0,1,1,1,3,6
325,323,0,1,1,0,3,5
326,323,0,1,1,0,3,5
326,325,0,1,1,1,3,6
364,325,1,1,1,1,0,4
348,331,1,1,1,1,0,4
633,334,1,1,1,1,3,7
594,353,1,0,0,0,3,4
