"SR_NUM_1","SR_NUM_2","SITE_NAME_COMPARISON_SCORE","STATE_COMPARISON_SCORE","CITY_COMPARISON_SCORE","POSTAL_CODE_COMPARISON_SCORE","CONCAT_ADDRESS_COMPARISON_SCORE","NUM_OF_MATCHES_FOUND"
314,1116,0,0,0,1,3,4
314,1944,0,0,0,1,3,4
320,1317,0,0,0,1,3,4
320,1674,0,0,0,1,3,4
323,1328,0,1,0,0,3,4
325,1328,0,1,0,1,3,5
325,1425,1,1,1,1,0,4
326,1328,0,1,0,1,3,5
327,1442,1,1,1,1,3,7
328,1284,1,1,1,1,3,7
328,1440,1,1,1,1,3,7
335,1717,1,1,1,1,3,7
336,1790,1,1,1,1,3,7
350,1834,0,1,1,1,3,6
353,1001,1,0,0,0,3,4
353,1040,1,0,0,0,3,4
353,1060,1,0,0,0,3,4
353,1062,1,0,0,0,3,4
353,1108,1,0,0,0,3,4
353,1247,1,0,0,0,3,4
353,1294,1,0,0,0,3,4
353,1326,1,0,0,0,3,4
360,1448,1,1,1,1,0,4
361,1427,1,1,1,1,0,4
361,1791,1,1,1,1,3,7
362,1266,1,1,1,1,0,4
364,1425,1,1,1,1,3,7
365,1085,1,1,1,1,0,4
365,1814,1,1,1,1,0,4
366,1585,1,1,1,1,3,7
368,1395,1,1,1,1,0,4
371,1935,1,1,1,1,0,4
375,1276,0,1,1,1,3,6
378,1091,1,1,1,1,0,4
378,1432,1,1,1,1,0,4
378,1686,1,1,1,1,0,4
379,1101,1,1,1,1,3,7
379,1175,1,1,1,0,3,6
379,1334,1,1,1,1,3,7
379,1531,1,1,1,1,3,7
384,1266,0,1,1,1,3,6
394,1843,1,1,1,1,3,7
399,1003,0,1,1,1,3,6
400,1341,1,1,1,1,0,4
401,1011,0,1,1,0,3,5
401,1114,1,1,1,0,3,6
407,1348,0,1,1,1,3,6
417,1288,0,0,1,0,3,4
419,1370,0,1,1,0,3,5
420,1381,0,1,1,1,3,6
421,1029,0,1,1,1,3,6
421,1030,0,1,1,1,3,6
442,1390,0,1,1,1,3,6
444,1235,0,1,1,1,3,6
449,1059,1,1,1,1,0,4
537,1342,1,1,1,0,3,6
546,1291,0,1,1,0,3,5
558,1408,0,1,1,1,3,6
558,1409,0,1,1,1,3,6
561,1249,0,1,1,1,3,6
563,1044,0,1,1,0,3,5
566,1249,0,1,1,1,3,6
567,1045,1,1,1,1,0,4
567,1301,0,1,1,1,3,6
568,1302,0,1,1,1,3,6
568,1979,0,0,0,1,3,4
569,1075,0,1,1,1,3,6
569,1306,1,1,1,1,3,7
589,1274,1,1,1,1,3,7
590,1274,1,1,1,1,3,7
591,1079,0,1,1,0,3,5
593,1311,0,1,1,0,3,5
593,1904,1,0,0,1,3,5
594,1001,1,0,0,0,3,4
594,1040,1,0,0,0,3,4
594,1060,1,0,0,0,3,4
594,1062,1,0,0,0,3,4
594,1108,1,0,0,0,3,4
594,1247,1,0,0,0,3,4
594,1294,1,0,0,0,3,4
594,1326,1,0,0,0,3,4
612,1362,0,0,0,1,3,4
612,1645,0,1,1,1,3,6
613,1646,1,1,1,1,3,7
613,1937,1,1,1,1,3,7
614,1501,0,1,1,1,3,6
615,1338,1,1,1,1,0,4
615,1426,0,1,1,1,3,6
615,1718,0,1,1,1,3,6
615,1720,0,1,1,1,3,6
616,1098,1,1,1,1,3,7
625,1690,1,1,1,1,3,7
627,1437,0,1,1,1,3,6
631,1759,1,1,1,1,3,7
634,1100,1,1,1,1,3,7
634,1118,1,1,1,1,3,7
634,1869,1,1,1,1,3,7
636,1335,1,1,1,1,0,4
636,1887,1,1,1,1,3,7
637,1646,1,1,1,1,3,7
637,1937,1,1,1,1,3,7
639,1645,0,1,1,0,3,5
642,1503,1,1,1,1,3,7
669,1427,1,1,1,1,0,4
669,1791,1,1,1,1,3,7
710,1443,1,1,1,1,3,7
710,1808,1,1,1,1,3,7
766,1116,1,1,1,1,0,4
