"SR_NUM_1","SR_NUM_2","SITE_NAME_COMPARISON_SCORE","STATE_COMPARISON_SCORE","CITY_COMPARISON_SCORE","POSTAL_CODE_COMPARISON_SCORE","CONCAT_ADDRESS_COMPARISON_SCORE","NUM_OF_MATCHES_FOUND"
13577,13575,1,1,1,1,3,7
13577,13576,1,1,1,1,3,7
13581,13580,1,1,1,1,3,7
13583,13582,1,1,1,1,3,7
13584,13582,1,1,1,1,3,7
13585,13582,1,1,1,1,3,7
13586,13582,1,1,1,1,3,7
13587,13582,1,1,1,1,3,7
13588,13582,1,1,1,1,3,7
13584,13583,1,1,1,1,3,7
13585,13583,1,1,1,1,3,7
13586,13583,1,1,1,1,3,7
13587,13583,1,1,1,1,3,7
13588,13583,1,1,1,1,3,7
13585,13584,1,1,1,1,3,7
13586,13584,1,1,1,1,3,7
13587,13584,1,1,1,1,3,7
13588,13584,1,1,1,1,3,7
13586,13585,1,1,1,1,3,7
13587,13585,1,1,1,1,3,7
13588,13585,1,1,1,1,3,7
13587,13586,1,1,1,1,3,7
13588,13586,1,1,1,1,3,7
13588,13587,1,1,1,1,3,7
13590,13589,1,1,1,1,0,4
13591,13589,1,1,1,1,0,4
13592,13589,1,1,1,1,0,4
13593,13589,1,1,1,1,0,4
13594,13589,1,1,1,1,0,4
13595,13589,1,1,1,1,0,4
13596,13589,1,1,1,1,0,4
13597,13589,1,1,1,1,0,4
13591,13590,1,1,1,1,3,7
13592,13590,1,1,1,1,3,7
13593,13590,1,1,1,1,3,7
13594,13590,1,1,1,1,3,7
13595,13590,1,1,1,1,3,7
13596,13590,1,1,1,1,3,7
13597,13590,1,1,1,1,3,7
13592,13591,1,1,1,1,3,7
13593,13591,1,1,1,1,3,7
13594,13591,1,1,1,1,3,7
13595,13591,1,1,1,1,3,7
13596,13591,1,1,1,1,3,7
13597,13591,1,1,1,1,3,7
13593,13592,1,1,1,1,3,7
13594,13592,1,1,1,1,3,7
13595,13592,1,1,1,1,3,7
13596,13592,1,1,1,1,3,7
13597,13592,1,1,1,1,3,7
13594,13593,1,1,1,1,3,7
13595,13593,1,1,1,1,3,7
13596,13593,1,1,1,1,3,7
13597,13593,1,1,1,1,3,7
13595,13594,1,1,1,1,3,7
13596,13594,1,1,1,1,3,7
13597,13594,1,1,1,1,3,7
13596,13595,1,1,1,1,3,7
13597,13595,1,1,1,1,3,7
13597,13596,1,1,1,1,3,7
13599,13598,1,1,1,1,3,7
13600,13598,1,1,1,1,3,7
13601,13598,1,1,1,1,3,7
13602,13598,1,1,1,1,3,7
13603,13598,1,1,1,1,3,7
13604,13598,1,1,1,1,3,7
13600,13599,1,1,1,1,3,7
13601,13599,1,1,1,1,3,7
13602,13599,1,1,1,1,3,7
13603,13599,1,1,1,1,3,7
13604,13599,1,1,1,1,3,7
13601,13600,1,1,1,1,3,7
13602,13600,1,1,1,1,3,7
13603,13600,1,1,1,1,3,7
13604,13600,1,1,1,1,3,7
13602,13601,1,1,1,1,3,7
13603,13601,1,1,1,1,3,7
13604,13601,1,1,1,1,3,7
13603,13602,1,1,1,1,3,7
13604,13602,1,1,1,1,3,7
13604,13603,1,1,1,1,3,7
13606,13605,1,1,1,1,0,4
13607,13605,1,1,1,1,0,4
13607,13606,1,1,1,1,3,7
13609,13608,1,1,1,1,3,7
13610,13608,1,1,1,1,3,7
13611,13608,1,1,1,1,3,7
13612,13608,1,1,1,1,3,7
13613,13608,1,1,1,1,3,7
13614,13608,1,1,1,1,3,7
13610,13609,1,1,1,1,3,7
13611,13609,1,1,1,1,3,7
13612,13609,1,1,1,1,3,7
13613,13609,1,1,1,1,3,7
13614,13609,1,1,1,1,3,7
13611,13610,1,1,1,1,3,7
13612,13610,1,1,1,1,3,7
13613,13610,1,1,1,1,3,7
13614,13610,1,1,1,1,3,7
13612,13611,1,1,1,1,3,7
13613,13611,1,1,1,1,3,7
13614,13611,1,1,1,1,3,7
13613,13612,1,1,1,1,3,7
13614,13612,1,1,1,1,3,7
13614,13613,1,1,1,1,3,7
13616,13615,1,1,1,1,3,7
13617,13615,1,1,1,1,3,7
13618,13615,1,1,1,1,3,7
13619,13615,1,1,1,1,3,7
13620,13615,1,1,1,1,3,7
13621,13615,1,1,1,1,3,7
13617,13616,1,1,1,1,3,7
13618,13616,1,1,1,1,3,7
13619,13616,1,1,1,1,3,7
13620,13616,1,1,1,1,3,7
13621,13616,1,1,1,1,3,7
13618,13617,1,1,1,1,3,7
13619,13617,1,1,1,1,3,7
13620,13617,1,1,1,1,3,7
13621,13617,1,1,1,1,3,7
13619,13618,1,1,1,1,3,7
13620,13618,1,1,1,1,3,7
13621,13618,1,1,1,1,3,7
13620,13619,1,1,1,1,3,7
13621,13619,1,1,1,1,3,7
13621,13620,1,1,1,1,3,7
13623,13622,1,1,1,1,3,7
13624,13622,1,1,1,1,3,7
13625,13622,1,1,1,1,3,7
13626,13622,1,1,1,1,3,7
13624,13623,1,1,1,1,3,7
13625,13623,1,1,1,1,3,7
13626,13623,1,1,1,1,3,7
13625,13624,1,1,1,1,3,7
13626,13624,1,1,1,1,3,7
13626,13625,1,1,1,1,3,7
13628,13627,1,1,1,1,3,7
13629,13627,1,1,1,1,3,7
13630,13627,1,1,1,1,3,7
13631,13627,1,1,1,1,3,7
13632,13627,1,1,1,1,3,7
13629,13628,1,1,1,1,3,7
13630,13628,1,1,1,1,3,7
13631,13628,1,1,1,1,3,7
13632,13628,1,1,1,1,3,7
13630,13629,1,1,1,1,3,7
13631,13629,1,1,1,1,3,7
13632,13629,1,1,1,1,3,7
13631,13630,1,1,1,1,3,7
13632,13630,1,1,1,1,3,7
13632,13631,1,1,1,1,3,7
13636,13635,1,1,1,1,0,4
13637,13635,1,1,1,1,0,4
13638,13635,1,1,1,1,0,4
13639,13635,1,1,1,1,0,4
13640,13635,1,1,1,1,0,4
13637,13636,1,1,1,1,3,7
13638,13636,1,1,1,1,3,7
13639,13636,1,1,1,1,3,7
13640,13636,1,1,1,1,3,7
13638,13637,1,1,1,1,3,7
13639,13637,1,1,1,1,3,7
13640,13637,1,1,1,1,3,7
13639,13638,1,1,1,1,3,7
13640,13638,1,1,1,1,3,7
13640,13639,1,1,1,1,3,7
13643,13642,0,1,1,1,3,6
13644,13642,0,1,1,1,3,6
13645,13642,0,1,1,1,3,6
13646,13642,0,1,1,1,3,6
13644,13643,1,1,1,1,3,7
13645,13643,1,1,1,1,3,7
13646,13643,1,1,1,1,3,7
13645,13644,1,1,1,1,3,7
13646,13644,1,1,1,1,3,7
13646,13645,1,1,1,1,3,7
13648,13647,0,1,1,1,3,6
13651,13647,0,1,1,1,3,6
13649,13648,1,1,1,1,0,4
13650,13648,1,1,1,1,0,4
13651,13648,0,1,1,1,3,6
13650,13649,1,1,1,1,0,4
13653,13652,1,1,1,1,3,7
13654,13652,1,1,1,1,3,7
13655,13652,1,1,1,1,3,7
13656,13652,1,1,1,1,3,7
13657,13652,1,1,1,1,3,7
13658,13652,1,1,1,1,3,7
13659,13652,0,1,1,1,3,6
13654,13653,1,1,1,1,3,7
13655,13653,1,1,1,1,3,7
13656,13653,1,1,1,1,3,7
13657,13653,1,1,1,1,3,7
13658,13653,1,1,1,1,3,7
13659,13653,0,1,1,1,3,6
13655,13654,1,1,1,1,3,7
13656,13654,1,1,1,1,3,7
13657,13654,1,1,1,1,3,7
13658,13654,1,1,1,1,3,7
13659,13654,0,1,1,1,3,6
13656,13655,1,1,1,1,3,7
13657,13655,1,1,1,1,3,7
13658,13655,1,1,1,1,3,7
13659,13655,0,1,1,1,3,6
13657,13656,1,1,1,1,3,7
13658,13656,1,1,1,1,3,7
13659,13656,0,1,1,1,3,6
13658,13657,1,1,1,1,3,7
13659,13657,0,1,1,1,3,6
13659,13658,0,1,1,1,3,6
13660,13659,1,1,1,1,0,4
13661,13659,1,1,1,1,0,4
13662,13659,1,1,1,1,0,4
13661,13660,1,1,1,1,0,4
13662,13660,1,1,1,1,0,4
