SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
2782,30134,1,1,1,1,3,7,Brazil
2784,30136,1,1,1,1,3,7,Brazil
2785,30137,1,1,1,1,3,7,Brazil
2786,30138,1,1,1,1,3,7,Brazil
2787,30139,1,1,1,1,3,7,Brazil
2788,30140,1,1,1,1,3,7,Brazil
2789,30141,1,1,1,1,3,7,Brazil
2795,30147,1,1,1,1,3,7,Brazil
2797,30149,1,1,1,1,3,7,Brazil
2798,30150,1,1,1,1,3,7,Brazil
2799,30151,1,1,1,1,3,7,Brazil
2800,30152,1,1,1,1,3,7,Brazil
2803,30155,1,1,1,1,3,7,Brazil
2810,30162,1,1,1,1,3,7,Brazil
2811,30163,1,1,1,1,3,7,Brazil
2818,30170,1,1,1,1,3,7,Brazil
2821,30173,1,1,1,1,3,7,Brazil
2822,30174,1,1,1,1,3,7,Brazil
2824,30176,1,1,1,1,3,7,Brazil
2825,30177,1,1,1,1,3,7,Brazil
2826,30178,1,1,1,1,3,7,Brazil
2832,30184,1,1,1,1,3,7,Brazil
2834,30186,1,1,1,1,3,7,Brazil
2835,30187,1,1,1,1,3,7,Brazil
2837,30189,1,1,1,1,3,7,Brazil
2839,30191,1,1,1,1,3,7,Brazil
2841,30193,1,1,1,1,3,7,Brazil
2843,30195,1,1,1,1,3,7,Brazil
2847,30199,1,1,1,1,3,7,Brazil
2848,30200,1,1,1,1,3,7,Brazil
2852,30204,1,1,1,1,3,7,Brazil
2854,30206,1,1,1,1,3,7,Brazil
2855,30207,1,1,1,1,3,7,Brazil
2857,30209,1,1,1,1,3,7,Brazil
2859,30211,1,1,1,1,3,7,Brazil
2861,30213,1,1,1,1,3,7,Brazil
2863,30215,1,1,1,1,3,7,Brazil
2865,30217,1,1,1,1,3,7,Brazil
2867,30219,1,1,1,1,3,7,Brazil
2868,30220,1,1,1,1,3,7,Brazil
2874,30226,1,1,1,1,3,7,Brazil
2876,30228,1,1,1,1,3,7,Brazil
2880,30232,1,1,1,1,3,7,Brazil
2881,30233,1,1,1,1,3,7,Brazil
2883,30235,1,1,1,1,3,7,Brazil
2884,30236,1,1,1,1,3,7,Brazil
2885,30237,1,1,1,1,3,7,Brazil
2892,30244,1,1,1,1,3,7,Brazil
2893,30245,1,1,1,1,3,7,Brazil
2895,30247,1,1,1,1,3,7,Brazil
2899,30251,1,1,1,1,3,7,Brazil
2900,30252,1,1,1,1,3,7,Brazil
2905,30257,1,1,1,1,3,7,Brazil
2906,30258,1,1,1,1,3,7,Brazil
2909,30261,1,1,1,1,3,7,Brazil
2912,30264,1,1,1,1,3,7,Brazil
2916,30268,1,1,1,1,3,7,Brazil
2917,30269,1,1,1,1,3,7,Brazil
2918,30270,1,1,1,1,3,7,Brazil
2919,30271,1,1,1,1,3,7,Brazil
2921,30273,1,1,1,1,3,7,Brazil
2925,30277,1,1,1,1,3,7,Brazil
2927,30279,1,1,1,1,3,7,Brazil
2928,30280,1,1,1,1,3,7,Brazil
2929,30281,1,1,1,1,3,7,Brazil
2930,30282,1,1,1,1,3,7,Brazil
2931,30283,1,1,1,1,3,7,Brazil
2932,30284,1,1,1,1,3,7,Brazil
2934,30286,1,1,1,1,3,7,Brazil
2938,30290,1,1,1,1,3,7,Brazil
2942,30294,1,1,1,1,3,7,Brazil
2943,30295,1,1,1,1,3,7,Brazil
2944,30296,1,1,1,1,3,7,Brazil
2945,30297,1,1,1,1,3,7,Brazil
2946,30298,1,1,1,1,3,7,Brazil
2949,30301,1,1,1,1,3,7,Brazil
2950,30302,1,1,1,1,3,7,Brazil
2951,30303,1,1,1,1,3,7,Brazil
2952,30304,1,1,1,1,3,7,Brazil
2955,30307,1,1,1,1,3,7,Brazil
2956,30308,1,1,1,1,3,7,Brazil
2957,30309,1,1,1,1,3,7,Brazil
2958,30310,1,1,1,1,3,7,Brazil
2959,30311,1,1,1,1,3,7,Brazil
2963,30315,1,1,1,1,3,7,Brazil
2964,30316,1,1,1,1,3,7,Brazil
2965,30317,1,1,1,1,3,7,Brazil
2966,30318,1,1,1,1,3,7,Brazil
2973,30325,1,1,1,1,3,7,Brazil
2974,30326,1,1,1,1,3,7,Brazil
2975,30327,1,1,1,1,3,7,Brazil
2976,30328,1,1,1,1,3,7,Brazil
2981,30333,1,1,1,1,3,7,Brazil
2982,30334,1,1,1,1,3,7,Brazil
2983,30335,1,1,1,1,3,7,Brazil
2984,30336,1,1,1,1,3,7,Brazil
2985,30337,1,1,1,1,3,7,Brazil
2987,30339,1,1,1,1,3,7,Brazil
2989,30341,1,1,1,1,3,7,Brazil
2996,30348,1,1,1,1,3,7,Brazil
2997,30349,1,1,1,1,3,7,Brazil
3002,30354,1,1,1,1,3,7,Brazil
3003,30355,1,1,1,1,3,7,Brazil
3005,30357,1,1,1,1,3,7,Brazil
3006,30358,1,1,1,1,3,7,Brazil
3007,30359,1,1,1,1,3,7,Brazil
3008,30360,1,1,1,1,3,7,Brazil
3015,30367,1,1,1,1,3,7,Brazil
3016,30368,1,1,1,1,3,7,Brazil
3021,30373,1,1,1,1,3,7,Brazil
3023,30375,1,1,1,1,3,7,Brazil
3025,30377,1,1,1,1,3,7,Brazil
3026,30378,1,1,1,1,3,7,Brazil
3034,30386,1,1,1,1,3,7,Brazil
3035,30387,1,1,1,1,3,7,Brazil
3036,30388,1,1,1,1,3,7,Brazil
3037,30389,1,1,1,1,3,7,Brazil
3044,30396,1,1,1,1,3,7,Brazil
3052,30404,1,1,1,1,3,7,Brazil
3053,30405,1,1,1,1,3,7,Brazil
3054,30406,1,1,1,1,3,7,Brazil
3060,30412,1,1,1,1,3,7,Brazil
3062,30414,1,1,1,1,3,7,Brazil
3063,30415,1,1,1,1,3,7,Brazil
3064,30416,1,1,1,1,3,7,Brazil
3067,30419,1,1,1,1,3,7,Brazil
3069,30421,1,1,1,1,3,7,Brazil
3071,30423,1,1,1,1,3,7,Brazil
3075,30427,1,1,1,1,3,7,Brazil
3095,30447,1,1,1,1,3,7,Brazil
3099,30451,1,1,1,1,3,7,Brazil
3102,30454,1,1,1,1,3,7,Brazil
3103,30455,1,1,1,1,3,7,Brazil
3105,30457,1,1,1,1,3,7,Brazil
3106,30458,1,1,1,1,3,7,Brazil
3108,30460,1,1,1,1,3,7,Brazil
3112,30464,1,1,1,1,3,7,Brazil
3115,30467,1,1,1,1,3,7,Brazil
