SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND,COUNTRY
25638,9219,0,1,1,1,3,6,Canada
30087,9219,0,1,1,1,3,6,Canada
24877,9219,0,1,1,0,3,5,Canada
19337,9244,1,1,1,1,3,7,Canada
22646,9244,1,1,1,1,3,7,Canada
33878,9244,1,1,1,1,3,7,Canada
11069,9244,1,1,1,1,0,4,Canada
13708,9244,1,1,1,1,0,4,Canada
24704,9246,1,1,1,1,3,7,Canada
25361,9246,1,1,1,1,3,7,Canada
25434,9246,1,1,1,1,3,7,Canada
26649,9246,1,1,1,1,3,7,Canada
30249,9246,1,1,1,1,3,7,Canada
30765,9246,1,1,1,1,3,7,Canada
34020,9246,1,1,1,1,3,7,Canada
34059,9246,1,1,1,1,3,7,Canada
10197,9246,1,1,1,0,3,6,Canada
16095,9246,1,1,1,0,3,6,Canada
13621,9246,1,1,1,1,0,4,Canada
16300,9246,1,1,1,1,0,4,Canada
13293,9289,1,1,1,1,3,7,Canada
23413,9289,1,1,1,1,3,7,Canada
25678,9289,1,1,1,1,3,7,Canada
25693,9289,1,1,1,1,3,7,Canada
27561,9289,1,1,1,1,3,7,Canada
14156,9289,0,1,1,1,3,6,Canada
30017,9289,1,1,1,1,0,4,Canada
15386,9290,1,1,1,1,3,7,Canada
16331,9290,0,1,1,1,3,6,Canada
30278,9290,0,1,0,0,3,4,Canada
11504,9503,1,1,1,1,3,7,Canada
16347,9503,1,1,1,1,3,7,Canada
17578,9503,1,1,1,1,3,7,Canada
23489,9503,1,1,1,1,3,7,Canada
24402,9503,1,1,1,1,3,7,Canada
25413,9503,1,1,1,1,3,7,Canada
26366,9503,1,1,1,1,3,7,Canada
32298,9503,1,1,1,1,3,7,Canada
33506,9503,1,1,1,1,3,7,Canada
14338,9503,1,1,1,0,3,6,Canada
23379,9503,1,0,1,1,3,6,Canada
29867,9503,0,1,1,1,3,6,Canada
12650,9585,1,1,1,1,3,7,Canada
12881,9585,1,1,1,1,3,7,Canada
24963,9585,1,1,1,1,3,7,Canada
26365,9585,1,1,1,1,3,7,Canada
30021,9585,1,1,1,1,3,7,Canada
13348,9585,1,1,1,0,3,6,Canada
13622,9585,1,1,0,1,3,6,Canada
14600,9585,1,1,1,1,0,4,Canada
30277,9585,1,1,1,1,0,4,Canada
17976,9599,1,1,1,1,3,7,Canada
19287,9599,1,1,1,1,3,7,Canada
21930,9599,1,1,1,1,3,7,Canada
24795,9599,1,1,1,1,3,7,Canada
29785,9599,1,1,1,1,3,7,Canada
30460,9599,1,1,1,1,3,7,Canada
30997,9599,1,1,1,1,3,7,Canada
31569,9599,1,1,1,1,3,7,Canada
33297,9599,1,1,1,1,3,7,Canada
13979,9599,1,1,1,0,3,6,Canada
