SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,COUNTRY,NUM_OF_MATCHES_FOUND
13609,13608,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13610,13608,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13611,13608,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13612,13608,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13613,13608,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13614,13608,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13615,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13616,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13617,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13618,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13619,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13620,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13621,13615,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13622,13622,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13623,13622,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13624,13622,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13625,13622,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13626,13622,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13627,13627,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13628,13627,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13629,13627,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13630,13627,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13631,13627,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13632,13627,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13633,13633,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13634,13634,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13635,13635,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13636,13635,1.0,1.0,1.0,0.0,1.0,Turkey,4.0
13637,13635,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13638,13635,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13639,13635,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13640,13635,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13641,13641,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13642,13642,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13643,13643,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13644,13643,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13645,13643,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13646,13643,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13647,13647,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13648,13647,0.0,1.0,1.0,3.0,1.0,Turkey,6.0
13649,13647,1.0,1.0,1.0,0.0,1.0,Turkey,4.0
13650,13647,1.0,1.0,1.0,0.0,1.0,Turkey,4.0
13651,13647,0.0,1.0,1.0,3.0,1.0,Turkey,6.0
13652,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13653,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13654,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13655,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13656,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13657,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13658,13652,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13659,13652,0.0,1.0,1.0,3.0,1.0,Turkey,6.0
13660,13652,1.0,1.0,1.0,0.0,1.0,Turkey,4.0
13661,13652,1.0,1.0,1.0,0.0,1.0,Turkey,4.0
13662,13652,1.0,1.0,1.0,0.0,1.0,Turkey,4.0
13663,13663,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13664,13664,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13665,13665,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13666,13666,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13667,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13668,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13669,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13670,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13671,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13672,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13673,13667,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13674,13674,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
13675,13675,1.0,1.0,1.0,3.0,1.0,Turkey,7.0
