SR_NUM_1,SR_NUM_2,SITE_NAME_COMPARISON_SCORE,STATE_COMPARISON_SCORE,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_COMPARISON_SCORE,COUNTRY,NUM_OF_MATCHES_FOUND
198,198,1.0,1.0,1.0,3.0,1.0,USA,7.0
199,199,1.0,1.0,1.0,3.0,1.0,USA,7.0
200,200,1.0,1.0,1.0,3.0,1.0,USA,7.0
201,201,1.0,1.0,1.0,3.0,1.0,USA,7.0
202,200,0.0,1.0,0.0,3.0,0.0,USA,4.0
203,203,1.0,1.0,1.0,3.0,1.0,USA,7.0
204,204,1.0,1.0,1.0,3.0,1.0,USA,7.0
205,205,1.0,1.0,1.0,3.0,1.0,USA,7.0
206,206,1.0,1.0,1.0,3.0,1.0,USA,7.0
207,207,1.0,1.0,1.0,3.0,1.0,USA,7.0
208,208,1.0,1.0,1.0,3.0,1.0,USA,7.0
209,209,1.0,1.0,1.0,3.0,1.0,USA,7.0
210,210,1.0,1.0,1.0,3.0,1.0,USA,7.0
211,211,1.0,1.0,1.0,3.0,1.0,USA,7.0
212,212,1.0,1.0,1.0,3.0,1.0,USA,7.0
213,213,1.0,1.0,1.0,3.0,1.0,USA,7.0
214,214,1.0,1.0,1.0,3.0,1.0,USA,7.0
215,215,1.0,1.0,1.0,3.0,1.0,USA,7.0
216,216,1.0,1.0,1.0,3.0,1.0,USA,7.0
217,217,1.0,1.0,1.0,3.0,1.0,USA,7.0
218,218,1.0,1.0,1.0,3.0,1.0,USA,7.0
219,219,1.0,1.0,1.0,3.0,1.0,USA,7.0
220,220,1.0,1.0,1.0,3.0,1.0,USA,7.0
221,221,1.0,1.0,1.0,3.0,1.0,USA,7.0
222,222,1.0,1.0,1.0,3.0,1.0,USA,7.0
223,223,1.0,1.0,1.0,3.0,1.0,USA,7.0
224,224,1.0,1.0,1.0,3.0,1.0,USA,7.0
225,225,1.0,1.0,1.0,3.0,1.0,USA,7.0
226,226,1.0,1.0,1.0,3.0,1.0,USA,7.0
227,227,1.0,1.0,1.0,3.0,1.0,USA,7.0
228,228,1.0,1.0,1.0,3.0,1.0,USA,7.0
229,229,1.0,1.0,1.0,3.0,1.0,USA,7.0
230,230,1.0,1.0,1.0,3.0,1.0,USA,7.0
231,231,1.0,1.0,1.0,3.0,1.0,USA,7.0
232,232,1.0,1.0,1.0,3.0,1.0,USA,7.0
233,233,1.0,1.0,1.0,3.0,1.0,USA,7.0
234,234,1.0,1.0,1.0,3.0,1.0,USA,7.0
235,235,1.0,1.0,1.0,3.0,1.0,USA,7.0
236,236,1.0,1.0,1.0,3.0,1.0,USA,7.0
237,237,1.0,1.0,1.0,3.0,1.0,USA,7.0
238,238,1.0,1.0,1.0,3.0,1.0,USA,7.0
239,239,1.0,1.0,1.0,3.0,1.0,USA,7.0
240,240,1.0,1.0,1.0,3.0,1.0,USA,7.0
241,241,1.0,1.0,1.0,3.0,1.0,USA,7.0
242,242,1.0,1.0,1.0,3.0,1.0,USA,7.0
243,243,1.0,1.0,1.0,3.0,1.0,USA,7.0
244,244,1.0,1.0,1.0,3.0,1.0,USA,7.0
245,245,1.0,1.0,1.0,3.0,1.0,USA,7.0
246,246,1.0,1.0,1.0,3.0,1.0,USA,7.0
247,247,1.0,1.0,1.0,3.0,1.0,USA,7.0
248,248,1.0,1.0,1.0,3.0,1.0,USA,7.0
249,249,1.0,1.0,1.0,3.0,1.0,USA,7.0
250,250,1.0,1.0,1.0,3.0,1.0,USA,7.0
251,251,1.0,1.0,1.0,3.0,1.0,USA,7.0
252,252,1.0,1.0,1.0,3.0,1.0,USA,7.0
253,253,1.0,1.0,1.0,3.0,1.0,USA,7.0
254,254,1.0,1.0,1.0,3.0,1.0,USA,7.0
255,255,1.0,1.0,1.0,3.0,1.0,USA,7.0
256,256,1.0,1.0,1.0,3.0,1.0,USA,7.0
257,257,1.0,1.0,1.0,3.0,1.0,USA,7.0
258,258,1.0,1.0,1.0,3.0,1.0,USA,7.0
259,259,1.0,1.0,1.0,3.0,1.0,USA,7.0
260,260,1.0,1.0,1.0,3.0,1.0,USA,7.0
261,261,1.0,1.0,1.0,3.0,1.0,USA,7.0
262,262,1.0,1.0,1.0,3.0,1.0,USA,7.0
263,263,1.0,1.0,1.0,3.0,1.0,USA,7.0
264,264,1.0,1.0,1.0,3.0,1.0,USA,7.0
265,265,1.0,1.0,1.0,3.0,1.0,USA,7.0
266,266,1.0,1.0,1.0,3.0,1.0,USA,7.0
267,267,1.0,1.0,1.0,3.0,1.0,USA,7.0
268,268,1.0,1.0,1.0,3.0,1.0,USA,7.0
269,269,1.0,1.0,1.0,3.0,1.0,USA,7.0
270,270,1.0,1.0,1.0,3.0,1.0,USA,7.0
271,271,1.0,1.0,1.0,3.0,1.0,USA,7.0
272,272,1.0,1.0,1.0,3.0,1.0,USA,7.0
273,273,1.0,1.0,1.0,3.0,1.0,USA,7.0
274,274,1.0,1.0,1.0,3.0,1.0,USA,7.0
275,275,1.0,1.0,1.0,3.0,1.0,USA,7.0
276,276,1.0,1.0,1.0,3.0,1.0,USA,7.0
277,277,1.0,1.0,1.0,3.0,1.0,USA,7.0
278,278,1.0,1.0,1.0,3.0,1.0,USA,7.0
279,279,1.0,1.0,1.0,3.0,1.0,USA,7.0
280,280,1.0,1.0,1.0,3.0,1.0,USA,7.0
281,281,1.0,1.0,1.0,3.0,1.0,USA,7.0
282,282,1.0,1.0,1.0,3.0,1.0,USA,7.0
283,283,1.0,1.0,1.0,3.0,1.0,USA,7.0
284,284,1.0,1.0,1.0,3.0,1.0,USA,7.0
285,285,1.0,1.0,1.0,3.0,1.0,USA,7.0
286,286,1.0,1.0,1.0,3.0,1.0,USA,7.0
287,287,1.0,1.0,1.0,3.0,1.0,USA,7.0
288,288,1.0,1.0,1.0,3.0,1.0,USA,7.0
289,289,1.0,1.0,1.0,3.0,1.0,USA,7.0
