SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
1006,1006,Hospital Universitario Austral,Hospital Universitario Austral,1.0,Buenos Aires,Buenos Aires,1.0,Buenos Aires,Buenos Aires,1.0,Avenida Juan D. Peron 1500,Avenida Juan D. Peron 1500,3.0,01629,01629,1.0,7.0
